canton,ville,abb_station,latitude,longitude,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
OW,Sarnen,SRN,46.897442,8.254217,2025-05-01 00:00:00,16.9,9,26,0,,,7.9,,1020.1
OW,Sarnen,SRN,46.897442,8.254217,2025-05-02 00:00:00,18.2,10,27,0,,,8.3,,1018.2
OW,Sarnen,SRN,46.897442,8.254217,2025-05-03 00:00:00,16,14,18,3.7,,,5.3,,1015
OW,Sarnen,SRN,46.897442,8.254217,2025-05-04 00:00:00,14.5,12,18,25.9,,,11.4,,1009.3
OW,Sarnen,SRN,46.897442,8.254217,2025-05-05 00:00:00,9.4,8,12,26.3,,,19.4,,1008.1
OW,Sarnen,SRN,46.897442,8.254217,2025-05-06 00:00:00,8.8,8,10,2.6,,,15,,1012.5
OW,Sarnen,SRN,46.897442,8.254217,2025-05-07 00:00:00,9.2,8,10,5.3,,,7.4,,1013.3
OW,Sarnen,SRN,46.897442,8.254217,2025-05-08 00:00:00,10.6,8,13,2.2,,,5.3,,1012.5
OW,Sarnen,SRN,46.897442,8.254217,2025-05-09 00:00:00,10.8,8,14,4.3,,,8.3,,1015.4
OW,Sarnen,SRN,46.897442,8.254217,2025-05-10 00:00:00,11.5,4,19,1.3,,,7.1,,1017.4
OW,Sarnen,SRN,46.897442,8.254217,2025-05-11 00:00:00,14.5,8,22,0.7,,,9.5,,1012.6
OW,Sarnen,SRN,46.897442,8.254217,2025-05-12 00:00:00,13.8,10,19,14.2,,,9.2,,1012.6
OW,Sarnen,SRN,46.897442,8.254217,2025-05-13 00:00:00,13.2,9,18,3,,,7.1,,1016
OW,Sarnen,SRN,46.897442,8.254217,2025-05-14 00:00:00,14,6,21,0,,,9.1,,1016.6
OW,Sarnen,SRN,46.897442,8.254217,2025-05-15 00:00:00,15.1,7,21,1.2,,,10.7,,1014.2
OW,Sarnen,SRN,46.897442,8.254217,2025-05-16 00:00:00,12.8,6,17,0,,,11.5,,1016.5
OW,Sarnen,SRN,46.897442,8.254217,2025-05-17 00:00:00,13.3,8,18,2.1,,,5.2,,1016
OW,Sarnen,SRN,46.897442,8.254217,2025-05-18 00:00:00,14.5,8,20,1.4,,,8.7,,1016.4
OW,Sarnen,SRN,46.897442,8.254217,2025-05-19 00:00:00,14.8,7,22,0.3,,,9.7,,1016.2
OW,Sarnen,SRN,46.897442,8.254217,2025-05-20 00:00:00,15,12,19,14.8,,,7.8,,1015.9
OW,Sarnen,SRN,46.897442,8.254217,2025-05-21 00:00:00,13.4,12,16,17.4,,,3.9,,1015.3
OW,Sarnen,SRN,46.897442,8.254217,2025-05-22 00:00:00,10.6,9,12,23.3,,,4.7,,1013.5
OW,Sarnen,SRN,46.897442,8.254217,2025-05-23 00:00:00,10.7,8,14,11.2,,,4.3,,1017.2
OW,Sarnen,SRN,46.897442,8.254217,2025-05-24 00:00:00,12.8,8,17,1.2,,,9.6,,1019.2
OW,Sarnen,SRN,46.897442,8.254217,2025-05-25 00:00:00,14,10,19,5.9,,,3.1,,1018.7
OW,Sarnen,SRN,46.897442,8.254217,2025-05-26 00:00:00,13.8,12,16,12,,,5.9,,1020.6
OW,Sarnen,SRN,46.897442,8.254217,2025-05-27 00:00:00,13.6,12,16,2.1,,,2.3,,1023
OW,Sarnen,SRN,46.897442,8.254217,2025-05-28 00:00:00,13.8,11,17,12.4,,,3.6,,1022.3
OW,Sarnen,SRN,46.897442,8.254217,2025-05-29 00:00:00,15.7,12,21,7.5,,,6.8,,1024.9
OW,Sarnen,SRN,46.897442,8.254217,2025-05-30 00:00:00,17.5,9,26,0,,,6.4,,1023.5
OW,Sarnen,SRN,46.897442,8.254217,2025-05-31 00:00:00,20,13,28,0,,,6.2,,1020.4
OW,Sarnen,SRN,46.897442,8.254217,2025-06-01 00:00:00,20.8,15,27,0.2,,,5.9,,1018.2
OW,Sarnen,SRN,46.897442,8.254217,2025-06-02 00:00:00,18.5,16,22,15.4,,,9.1,,1018.1
OW,Sarnen,SRN,46.897442,8.254217,2025-06-03 00:00:00,18.9,15,23,8.6,,,6.6,,1016.2
OW,Sarnen,SRN,46.897442,8.254217,2025-06-04 00:00:00,17.7,14,23,10.3,,,10.7,,1012.9
OW,Sarnen,SRN,46.897442,8.254217,2025-06-05 00:00:00,17.3,14,20,10.8,,,4.2,,1015.5
OW,Sarnen,SRN,46.897442,8.254217,2025-06-06 00:00:00,19.1,15,23,6.5,,,7.4,,1015.8
OW,Sarnen,SRN,46.897442,8.254217,2025-06-07 00:00:00,16.9,15,19,26.9,,,7.2,,1015.9
OW,Sarnen,SRN,46.897442,8.254217,2025-06-08 00:00:00,17.8,15,23,3.8,,,11.8,,1018.4
OW,Sarnen,SRN,46.897442,8.254217,2025-06-09 00:00:00,17.2,12,22,0.2,,,9.8,,1023.6
OW,Sarnen,SRN,46.897442,8.254217,2025-06-10 00:00:00,18.1,11,26,0,,,6.6,,1020.6
OW,Sarnen,SRN,46.897442,8.254217,2025-06-11 00:00:00,19.4,13,26,0,,,8.4,,1019.4
OW,Sarnen,SRN,46.897442,8.254217,2025-06-12 00:00:00,20.5,13,28,0,,,5.1,,1017.6
OW,Sarnen,SRN,46.897442,8.254217,2025-06-13 00:00:00,22.9,15,31,0.8,,,4.6,,1020.1
OW,Sarnen,SRN,46.897442,8.254217,2025-06-14 00:00:00,23.3,19,29,1.7,,,5.7,,1020.8
OW,Sarnen,SRN,46.897442,8.254217,2025-06-15 00:00:00,20.7,16,27,20.4,,,7.5,,1021.2
OW,Sarnen,SRN,46.897442,8.254217,2025-06-16 00:00:00,19.7,17,23,7.7,,,16.7,,1025.7
OW,Sarnen,SRN,46.897442,8.254217,2025-06-17 00:00:00,19.1,12,25,0,,,10.6,,1024.2
OW,Sarnen,SRN,46.897442,8.254217,2025-06-18 00:00:00,20.5,13,27,0,,,9.1,,1023.2
OW,Sarnen,SRN,46.897442,8.254217,2025-06-19 00:00:00,21.8,14,28,0,,,9.6,,1022.3
OW,Sarnen,SRN,46.897442,8.254217,2025-06-20 00:00:00,22,15,28,0,,,11.1,,1021.8
OW,Sarnen,SRN,46.897442,8.254217,2025-06-21 00:00:00,21.1,16,28,2.3,,,9.8,,1021.1
OW,Sarnen,SRN,46.897442,8.254217,2025-06-22 00:00:00,22.2,13,31,0,,,6.2,,1020
OW,Sarnen,SRN,46.897442,8.254217,2025-06-23 00:00:00,23.1,19,27,3.9,,,5.8,,1017.4
OW,Sarnen,SRN,46.897442,8.254217,2025-06-24 00:00:00,22.6,15,29,0.1,,,8.9,,1018.3
OW,Sarnen,SRN,46.897442,8.254217,2025-06-25 00:00:00,23.3,16,31,0,,,6.4,,1016.7
OW,Sarnen,SRN,46.897442,8.254217,2025-06-26 00:00:00,20.7,17,26,7.6,,,7.7,,1019
OW,Sarnen,SRN,46.897442,8.254217,2025-06-27 00:00:00,21.4,16,27,0.7,,,7.2,,1025.2
OW,Sarnen,SRN,46.897442,8.254217,2025-06-28 00:00:00,23.2,17,29,0,,,8.5,,1026.3
OW,Sarnen,SRN,46.897442,8.254217,2025-06-29 00:00:00,24.1,17,31,0,,,6.9,,1023.3
OW,Sarnen,SRN,46.897442,8.254217,2025-06-30 00:00:00,23.4,20,29,1,,,9.5,,1019.2
OW,Sarnen,SRN,46.897442,8.254217,2025-07-01 00:00:00,24,18,31,1.4,,,7,,1018.6
OW,Sarnen,SRN,46.897442,8.254217,2025-07-02 00:00:00,24,17,31,2,,,8.1,,1017.8
OW,Sarnen,SRN,46.897442,8.254217,2025-07-03 00:00:00,23.6,18,28,8.3,,,8.6,,1021.9
OW,Sarnen,SRN,46.897442,8.254217,2025-07-04 00:00:00,22.2,20,25,3.5,,,10.3,,1024.2
OW,Sarnen,SRN,46.897442,8.254217,2025-07-05 00:00:00,22.9,18,28,1.2,,,8.1,,1019
OW,Sarnen,SRN,46.897442,8.254217,2025-07-06 00:00:00,20.3,15,25,1.4,,,6.6,,1013
OW,Sarnen,SRN,46.897442,8.254217,2025-07-07 00:00:00,16.2,13,19,26.1,,,7.4,,1009.7
OW,Sarnen,SRN,46.897442,8.254217,2025-07-08 00:00:00,14,12,18,23.6,,,6.1,,1015.7
OW,Sarnen,SRN,46.897442,8.254217,2025-07-09 00:00:00,16,10,21,0,,,9.6,,1022
OW,Sarnen,SRN,46.897442,8.254217,2025-07-10 00:00:00,17,10,24,0,,,9.8,,1021.5
OW,Sarnen,SRN,46.897442,8.254217,2025-07-11 00:00:00,18.7,11,25,0,,,8.8,,1017.9
OW,Sarnen,SRN,46.897442,8.254217,2025-07-12 00:00:00,19.8,13,26,0.2,,,9.8,,1014
OW,Sarnen,SRN,46.897442,8.254217,2025-07-13 00:00:00,20.2,14,27,4.4,,,6.9,,1013.8
OW,Sarnen,SRN,46.897442,8.254217,2025-07-14 00:00:00,20,17,25,6.5,,,6.2,,1020.3
OW,Sarnen,SRN,46.897442,8.254217,2025-07-15 00:00:00,19.4,16,23,9.6,,,4.9,,1021.1
OW,Sarnen,SRN,46.897442,8.254217,2025-07-16 00:00:00,19.3,17,23,4.6,,,4.6,,1019.5
OW,Sarnen,SRN,46.897442,8.254217,2025-07-17 00:00:00,18.9,16,23,11.8,,,9.8,,1018.7
